codigo_ibge,date,data,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,GWETTOP,GWETROOT,GWETPROF,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,anual_prodution
4115358,2009,20090702.0,10.18,22.93,17.89,20.61,28.08,17.87,22.85,13.37,81.38,0.42,96.32,0.09,0.4,0.01,0.38,2.02,3.11,1.08,2.01,3.62,5.34,1.77,3.35,0.81,0.79,0.77,17.91,23.5,33.72,94.63,124.31,12.34,0.34,1.64,1294.0
4115358,2010,20100702.0,10.28,21.66,16.31,18.71,27.43,16.01,21.63,12.02,82.0,0.18,96.36,0.06,0.3,0.01,0.29,2.21,3.38,1.34,2.07,4.11,5.63,2.4,3.25,0.77,0.75,0.74,17.42,22.86,33.72,90.33,118.49,11.55,0.31,1.41,3177.0
4115358,2011,20110702.0,10.84,22.23,17.27,19.6,27.82,17.05,22.03,12.88,78.06,0.14,96.36,0.08,0.34,0.01,0.34,2.12,3.19,1.27,2.04,3.88,5.46,2.11,3.16,0.73,0.72,0.72,17.64,23.86,33.69,93.43,125.33,12.27,0.34,1.63,3300.0
4115358,2012,20120701.5,11.91,23.92,16.205,20.105,30.3,18.07,23.68,12.08,71.28,0.11499999999999999,96.33,0.09,0.37,0.01,0.35,2.12,3.36,1.165,2.12,3.8449999999999998,5.485,1.9649999999999999,3.31,0.67,0.68,0.68,18.665,24.545,33.76,98.27000000000001,128.01500000000001,12.8,0.34,1.665,1024.0
4115358,2013,20130702.0,11.12,21.81,17.17,19.38,27.37,16.73,21.66,12.82,79.19,0.18,96.36,0.08,0.34,0.01,0.32,2.18,3.4,1.26,2.09,4.07,5.61,2.16,3.34,0.75,0.73,0.73,17.96,23.68,33.73,93.71,123.43,12.1,0.32,1.55,3723.0
4115358,2014,20140702.0,10.28,22.66,17.9,20.27,27.8,17.95,22.61,13.37,80.62,0.36,96.39,0.08,0.33,0.01,0.32,2.26,3.41,1.35,2.02,4.24,5.7,2.55,3.21,0.77,0.74,0.73,17.43,23.23,33.73,92.8,120.59,12.21,0.33,1.59,3720.0
4115358,2015,20150702.0,10.41,23.6,18.62,21.22,28.26,18.8,23.53,13.98,78.31,0.72,96.38,0.09,0.35,0.01,0.34,2.12,3.27,1.17,2.08,3.91,5.46,2.15,3.21,0.72,0.72,0.71,16.49,23.7,33.69,88.53,123.08,11.52,0.3,1.55,3269.0
4115358,2016,20160701.5,9.91,21.865000000000002,17.7,19.585,26.465,16.66,21.625,13.24,82.905,0.26,96.44,0.08499999999999999,0.355,0.01,0.345,2.105,3.185,1.25,1.94,3.88,5.515,2.215,3.135,0.82,0.8,0.78,17.835,24.2,33.75,95.93,125.15,12.435,0.35,1.7149999999999999,4159.0
4115358,2017,20170702.0,10.3,22.66,17.92,20.07,28.05,17.63,22.57,13.37,81.19,0.44,96.41,0.09,0.35,0.01,0.34,2.23,3.42,1.32,2.1,4.09,5.52,2.35,3.04,0.77,0.75,0.74,17.38,23.62,33.71,90.01,123.65,11.55,0.32,1.58,3500.0
4115408,2004,20040701.5,11.41,19.44,15.7,17.509999999999998,25.68,14.195,19.53,11.9,82.19,0.575,96.38499999999999,0.09,0.365,0.01,0.35,2.145,3.25,1.275,2.0700000000000003,4.01,5.51,2.215,3.2800000000000002,0.8,0.8,0.85,17.855,23.255,33.155,93.185,119.47,11.9,0.315,1.55,2480.0
4115408,2005,20050702.0,11.8,20.16,15.89,18.16,26.08,15.13,20.32,12.08,79.62,0.23,96.37,0.09,0.38,0.01,0.37,2.24,3.41,1.28,2.1,4.13,5.75,2.35,3.19,0.77,0.76,0.81,17.18,22.72,33.13,88.27,116.73,11.24,0.28,1.37,920.0
4115408,2006,20060702.0,12.72,20.22,15.55,17.65,26.88,14.62,20.26,11.78,75.81,0.16,96.34,0.09,0.4,0.01,0.39,2.04,3.12,1.1,2.05,3.7,5.34,1.91,3.3,0.7,0.69,0.72,17.69,23.3,33.14,92.02,121.77,11.98,0.32,1.59,1976.0
4115408,2007,20070702.0,11.64,20.8,16.26,18.55,26.76,15.15,21.0,12.33,79.06,0.25,96.37,0.09,0.34,0.01,0.33,2.18,3.3,1.32,2.03,3.98,5.62,2.27,3.11,0.75,0.73,0.77,16.64,21.95,33.09,85.73,113.12,11.12,0.28,1.41,2945.0
4115408,2008,20080701.5,12.225000000000001,19.125,15.155000000000001,17.36,25.76,14.315000000000001,19.53,11.47,78.47,0.29,96.34,0.08,0.34,0.01,0.32,2.09,3.1550000000000002,1.1949999999999998,2.0149999999999997,3.8499999999999996,5.52,1.97,3.4050000000000002,0.73,0.73,0.77,17.12,23.84,33.155,90.44999999999999,123.525,11.815000000000001,0.315,1.5950000000000002,2880.0
4115408,2009,20090702.0,11.34,20.4,16.33,18.45,26.44,15.04,20.64,12.45,82.19,0.67,96.32,0.09,0.4,0.01,0.38,2.02,3.11,1.08,2.01,3.62,5.34,1.77,3.35,0.79,0.77,0.78,17.25,23.53,33.11,90.55,124.36,11.88,0.32,1.59,2368.0
4115408,2010,20100702.0,10.63,18.64,15.9,17.37,25.05,13.92,18.79,12.02,84.25,0.36,96.36,0.06,0.3,0.01,0.29,2.21,3.38,1.34,2.07,4.11,5.63,2.4,3.25,0.84,0.84,0.88,16.44,22.85,33.16,87.16,120.47,11.37,0.31,1.48,3287.0
4115408,2011,20110702.0,10.47,19.29,16.23,17.66,25.21,14.69,19.37,12.27,82.62,0.32,96.36,0.08,0.34,0.01,0.34,2.12,3.19,1.27,2.04,3.88,5.46,2.11,3.16,0.81,0.8,0.85,17.11,23.47,33.12,89.88,123.2,11.77,0.32,1.55,3500.0
4115408,2012,20120701.5,12.41,20.475,15.29,17.9,27.505,15.04,20.700000000000003,11.6,76.59,0.14500000000000002,96.33,0.09,0.37,0.01,0.35,2.12,3.36,1.165,2.12,3.8449999999999998,5.485,1.9649999999999999,3.31,0.71,0.7,0.73,17.95,24.189999999999998,33.175,93.385,124.64500000000001,12.12,0.3,1.4,1996.0
4115408,2013,20130702.0,11.98,19.42,15.36,17.33,25.77,14.13,19.55,11.66,79.62,0.14,96.36,0.08,0.34,0.01,0.32,2.18,3.4,1.26,2.09,4.07,5.61,2.16,3.34,0.74,0.73,0.76,17.47,23.83,33.12,91.64,123.46,12.2,0.31,1.55,3270.0
4115408,2014,20140702.0,10.97,20.22,16.68,18.33,25.65,15.17,20.29,12.7,82.31,0.24,96.39,0.08,0.33,0.01,0.32,2.26,3.41,1.35,2.02,4.24,5.7,2.55,3.21,0.78,0.76,0.8,17.54,23.16,33.17,89.89,121.55,11.76,0.29,1.42,2897.0
4115408,2015,20150702.0,10.88,20.99,16.71,19.22,26.56,16.13,21.11,12.7,81.0,0.57,96.38,0.09,0.35,0.01,0.34,2.12,3.27,1.17,2.08,3.91,5.46,2.15,3.21,0.73,0.72,0.76,15.9,23.08,33.12,84.67,119.7,11.02,0.27,1.42,3398.0
4115408,2016,20160701.5,10.285,19.46,15.98,17.71,25.14,14.375,19.665,12.15,84.81,0.44,96.44,0.08499999999999999,0.355,0.01,0.345,2.105,3.185,1.25,1.94,3.88,5.515,2.215,3.135,0.82,0.81,0.87,16.630000000000003,23.814999999999998,33.165,90.92,123.58000000000001,11.82,0.31,1.54,3162.0
4115408,2017,20170702.0,10.78,20.09,16.65,18.43,25.95,15.22,20.21,12.63,83.12,0.33,96.41,0.09,0.35,0.01,0.34,2.23,3.42,1.32,2.1,4.09,5.52,2.35,3.04,0.8,0.79,0.84,16.87,23.21,33.11,88.01,120.11,11.62,0.3,1.44,3500.0
4115457,2004,20040701.5,10.16,20.45,16.07,18.305,25.435000000000002,15.67,20.48,12.21,81.91,0.41000000000000003,96.38499999999999,0.09,0.365,0.01,0.35,2.145,3.25,1.275,2.0700000000000003,4.01,5.51,2.215,3.2800000000000002,0.77,0.75,0.79,18.259999999999998,23.41,33.45,95.905,121.55,12.344999999999999,0.33,1.6549999999999998,2200.0
4115457,2005,20050702.0,10.89,21.26,16.05,18.64,26.53,16.11,21.4,12.21,77.75,0.43,96.37,0.09,0.38,0.01,0.37,2.24,3.41,1.28,2.1,4.13,5.75,2.35,3.19,0.71,0.69,0.73,17.88,23.06,33.43,91.05,117.52,11.98,0.3,1.55,1800.0
4115457,2006,20060702.0,12.25,21.77,15.37,18.44,27.36,16.37,21.83,11.66,70.44,0.27,96.34,0.09,0.4,0.01,0.39,2.04,3.12,1.1,2.05,3.7,5.34,1.91,3.3,0.66,0.65,0.68,18.14,23.53,33.43,94.27,123.23,12.44,0.33,1.68,3000.0
4115457,2007,20070702.0,10.62,21.81,16.04,18.83,26.87,16.37,21.99,12.21,77.44,0.33,96.37,0.09,0.34,0.01,0.33,2.18,3.3,1.32,2.03,3.98,5.62,2.27,3.11,0.7,0.68,0.71,17.51,22.45,33.38,90.41,116.34,11.68,0.31,1.59,3050.0
4115457,2008,20080701.5,10.925,20.36,15.445,18.060000000000002,26.055,15.61,20.365,11.72,77.5,0.305,96.34,0.08,0.34,0.01,0.32,2.09,3.1550000000000002,1.1949999999999998,2.0149999999999997,3.8499999999999996,5.52,1.97,3.4050000000000002,0.71,0.7,0.73,18.009999999999998,24.130000000000003,33.45,94.22999999999999,124.89,12.184999999999999,0.335,1.66,2870.0
4115457,2009,20090702.0,9.66,20.95,16.78,19.12,25.99,16.21,21.05,12.82,82.69,0.66,96.32,0.09,0.4,0.01,0.38,2.02,3.11,1.08,2.01,3.62,5.34,1.77,3.35,0.77,0.74,0.75,17.41,23.72,33.42,93.48,125.6,12.32,0.32,1.61,2560.0
4115457,2010,20100702.0,9.12,19.73,15.69,17.74,25.35,15.07,19.9,11.9,84.88,0.29,96.36,0.06,0.3,0.01,0.29,2.21,3.38,1.34,2.07,4.11,5.63,2.4,3.25,0.79,0.77,0.83,16.89,23.06,33.44,88.57,120.3,11.35,0.3,1.51,3200.0
4115457,2011,20110702.0,9.69,20.12,16.26,18.2,25.26,15.8,20.23,12.33,81.88,0.26,96.36,0.08,0.34,0.01,0.34,2.12,3.19,1.27,2.04,3.88,5.46,2.11,3.16,0.73,0.72,0.77,17.76,23.93,33.41,94.09,125.29,12.14,0.34,1.68,3220.0
4115457,2012,20120701.5,11.98,22.345,15.01,18.665,28.490000000000002,16.75,22.43,11.41,70.31,0.19,96.33,0.09,0.37,0.01,0.35,2.12,3.36,1.165,2.12,3.8449999999999998,5.485,1.9649999999999999,3.31,0.65,0.64,0.67,18.265,24.43,33.47,95.52,127.25,12.629999999999999,0.34,1.57,1860.0
4115457,2013,20130702.0,10.26,19.96,15.87,18.11,25.48,15.69,20.11,12.08,80.06,0.35,96.36,0.08,0.34,0.01,0.32,2.18,3.4,1.26,2.09,4.07,5.61,2.16,3.34,0.73,0.7,0.73,17.86,23.73,33.43,92.26,122.95,11.93,0.32,1.55,2590.0
4115457,2014,20140702.0,9.85,20.8,16.62,18.94,25.79,16.54,20.8,12.63,80.69,0.48,96.39,0.08,0.33,0.01,0.32,2.26,3.41,1.35,2.02,4.24,5.7,2.55,3.21,0.73,0.7,0.74,17.3,23.58,33.45,92.09,123.8,11.95,0.31,1.58,2700.0
4115457,2015,20150702.0,10.29,21.97,17.16,20.08,26.76,17.55,21.98,13.18,79.75,0.89,96.38,0.09,0.35,0.01,0.34,2.12,3.27,1.17,2.08,3.91,5.46,2.15,3.21,0.69,0.67,0.7,16.52,23.52,33.41,87.08,122.24,11.45,0.3,1.57,2980.0
4115457,2016,20160701.5,8.969999999999999,20.225,16.73,18.45,24.975,15.51,20.3,12.76,85.655,0.4,96.44,0.08499999999999999,0.355,0.01,0.345,2.105,3.185,1.25,1.94,3.88,5.515,2.215,3.135,0.78,0.76,0.8,17.265,24.15,33.465,93.03,125.19999999999999,12.165,0.34,1.745,3025.0
4115457,2017,20170702.0,9.42,20.93,16.93,18.94,25.7,16.3,21.07,12.88,83.88,0.46,96.41,0.09,0.35,0.01,0.34,2.23,3.42,1.32,2.1,4.09,5.52,2.35,3.04,0.75,0.73,0.77,17.38,23.61,33.42,90.05,121.48,11.71,0.31,1.6,3450.0
4115507,2004,20040701.5,11.92,23.03,16.54,19.655,28.560000000000002,16.94,22.765,12.33,74.53,0.345,96.38499999999999,0.09,0.365,0.01,0.35,2.145,3.25,1.275,2.0700000000000003,4.01,5.51,2.215,3.2800000000000002,0.715,0.7,0.7,18.6,23.365000000000002,34.015,96.12,120.275,12.515,0.34,1.7,3120.0
4115507,2005,20050702.0,12.52,23.16,16.42,20.02,29.06,17.51,22.94,12.27,70.25,0.18,96.37,0.09,0.38,0.01,0.37,2.24,3.41,1.28,2.1,4.13,5.75,2.35,3.19,0.65,0.66,0.66,18.2,23.24,34.02,94.3,121.1,12.09,0.32,1.62,2570.0
4115507,2006,20060702.0,12.38,23.36,16.89,19.76,29.06,17.48,23.03,12.7,70.12,0.17,96.34,0.09,0.4,0.01,0.39,2.04,3.12,1.1,2.05,3.7,5.34,1.91,3.3,0.64,0.66,0.66,17.87,23.74,33.97,93.36,123.9,12.33,0.34,1.74,2400.0
4115507,2007,20070702.0,11.77,23.62,17.06,20.37,28.9,17.81,23.42,12.7,74.69,0.06,96.37,0.09,0.34,0.01,0.33,2.18,3.3,1.32,2.03,3.98,5.62,2.27,3.11,0.7,0.7,0.7,17.92,23.33,33.93,92.9,119.41,12.21,0.34,1.7,2396.0
4115507,2008,20080701.5,12.0,22.67,16.41,19.465,28.325,16.674999999999997,22.29,12.27,72.53,0.20500000000000002,96.34,0.08,0.34,0.01,0.32,2.09,3.1550000000000002,1.1949999999999998,2.0149999999999997,3.8499999999999996,5.52,1.97,3.4050000000000002,0.69,0.7,0.7,18.17,23.93,34.010000000000005,96.72999999999999,126.675,12.774999999999999,0.345,1.775,3100.0
4115507,2009,20090702.0,10.23,22.89,18.15,20.5,27.83,17.3,22.7,13.73,80.12,0.42,96.32,0.09,0.4,0.01,0.38,2.02,3.11,1.08,2.01,3.62,5.34,1.77,3.35,0.82,0.8,0.78,17.59,23.41,34.01,92.68,124.82,12.25,0.34,1.67,2550.0
4115507,2010,20100702.0,10.7,22.6,16.41,18.79,27.89,16.36,22.28,12.33,80.81,0.17,96.36,0.06,0.3,0.01,0.29,2.21,3.38,1.34,2.07,4.11,5.63,2.4,3.25,0.78,0.76,0.75,17.28,22.88,33.99,91.52,119.86,12.1,0.32,1.65,2700.0
4115507,2011,20110702.0,11.43,22.32,16.66,19.34,27.73,17.08,22.28,12.45,76.75,0.13,96.36,0.08,0.34,0.01,0.34,2.12,3.19,1.27,2.04,3.88,5.46,2.11,3.16,0.75,0.74,0.73,17.59,23.74,33.95,95.09,124.91,12.63,0.35,1.73,3545.0
4115507,2012,20120701.5,12.205,24.38,16.485,20.085,29.814999999999998,17.67,23.845,12.33,70.0,0.11499999999999999,96.33,0.09,0.37,0.01,0.35,2.12,3.36,1.165,2.12,3.8449999999999998,5.485,1.9649999999999999,3.31,0.66,0.66,0.66,18.845,24.064999999999998,34.035,99.30000000000001,126.5,12.915,0.34,1.725,2700.0
4115507,2013,20130702.0,10.84,21.81,17.19,19.37,27.36,16.83,21.66,12.88,79.19,0.19,96.36,0.08,0.34,0.01,0.32,2.18,3.4,1.26,2.09,4.07,5.61,2.16,3.34,0.8,0.78,0.77,18.17,23.64,34.02,95.43,123.88,12.48,0.34,1.67,3600.0
4115507,2014,20140702.0,10.75,23.2,17.35,20.44,28.25,17.82,23.13,13.0,77.5,0.25,96.39,0.08,0.33,0.01,0.32,2.26,3.41,1.35,2.02,4.24,5.7,2.55,3.21,0.75,0.73,0.73,18.0,23.58,34.0,94.84,122.06,12.55,0.34,1.66,3700.0
4115507,2015,20150702.0,9.73,23.07,19.01,21.04,27.83,18.41,22.93,14.4,80.56,1.11,96.38,0.09,0.35,0.01,0.34,2.12,3.27,1.17,2.08,3.91,5.46,2.15,3.21,0.8,0.77,0.77,17.44,23.58,33.96,91.51,123.56,11.64,0.32,1.61,3850.0
4115507,2016,20160701.5,10.614999999999998,22.355,17.525,19.98,27.685000000000002,16.76,22.134999999999998,13.149999999999999,80.22,0.275,96.44,0.08499999999999999,0.355,0.01,0.345,2.105,3.185,1.25,1.94,3.88,5.515,2.215,3.135,0.81,0.78,0.77,18.245,24.270000000000003,34.025,97.355,126.175,12.765,0.355,1.77,2300.0
4115507,2017,20170702.0,10.18,22.94,17.95,20.25,28.14,17.78,22.83,13.55,80.12,0.22,96.41,0.09,0.35,0.01,0.34,2.23,3.42,1.32,2.1,4.09,5.52,2.35,3.04,0.77,0.75,0.74,18.19,23.99,34.0,95.16,124.3,12.6,0.34,1.69,3700.0
4115606,2004,20040701.5,11.735,21.604999999999997,16.28,18.634999999999998,27.700000000000003,15.645,21.65,12.21,78.5,0.215,96.38499999999999,0.09,0.365,0.01,0.35,2.145,3.25,1.275,2.0700000000000003,4.01,5.51,2.215,3.2800000000000002,0.78,0.77,0.77,18.265,23.465,33.455,94.115,120.85,12.01,0.32,1.5550000000000002,2333.0
4115606,2005,20050702.0,11.93,21.98,16.48,19.4,27.98,16.73,22.01,12.33,76.5,0.23,96.37,0.09,0.38,0.01,0.37,2.24,3.41,1.28,2.1,4.13,5.75,2.35,3.19,0.74,0.73,0.74,17.54,22.99,33.43,90.02,117.73,11.74,0.28,1.41,2300.0
4115606,2006,20060702.0,13.01,22.06,16.36,19.09,28.33,16.37,22.08,12.33,71.0,0.18,96.34,0.09,0.4,0.01,0.39,2.04,3.12,1.1,2.05,3.7,5.34,1.91,3.3,0.66,0.68,0.68,18.23,23.42,33.43,93.3,123.2,12.26,0.33,1.66,2340.0
4115606,2007,20070702.0,11.38,22.83,16.76,19.48,28.55,16.84,22.81,12.63,77.88,0.22,96.37,0.09,0.34,0.01,0.33,2.18,3.3,1.32,2.03,3.98,5.62,2.27,3.11,0.73,0.73,0.73,17.0,22.26,33.38,87.41,114.65,11.53,0.3,1.48,3100.0
4115606,2008,20080701.5,12.195,21.165,16.104999999999997,18.605,27.39,15.665,21.175,12.08,75.785,0.195,96.34,0.08,0.34,0.01,0.32,2.09,3.1550000000000002,1.1949999999999998,2.0149999999999997,3.8499999999999996,5.52,1.97,3.4050000000000002,0.72,0.72,0.72,17.994999999999997,23.875,33.445,95.78999999999999,124.675,12.665,0.34,1.66,3595.0
4115606,2009,20090702.0,10.7,22.03,17.2,19.85,27.55,16.76,22.03,12.94,81.75,0.52,96.32,0.09,0.4,0.01,0.38,2.02,3.11,1.08,2.01,3.62,5.34,1.77,3.35,0.82,0.8,0.8,17.67,23.65,33.42,94.3,125.55,12.34,0.33,1.59,1758.0
4115606,2010,20100702.0,10.55,20.51,16.05,18.08,26.83,15.1,20.42,12.02,82.94,0.38,96.36,0.06,0.3,0.01,0.29,2.21,3.38,1.34,2.07,4.11,5.63,2.4,3.25,0.81,0.79,0.8,16.69,23.0,33.44,89.04,121.79,11.58,0.32,1.55,3154.0
4115606,2011,20110702.0,11.4,21.25,16.76,18.88,27.3,16.13,21.11,12.57,78.5,0.2,96.36,0.08,0.34,0.01,0.34,2.12,3.19,1.27,2.04,3.88,5.46,2.11,3.16,0.74,0.73,0.74,17.43,23.58,33.41,93.28,124.24,12.2,0.34,1.64,3388.0
4115606,2012,20120701.5,12.44,22.564999999999998,15.555,19.35,29.395,17.09,22.62,11.66,73.47,0.12,96.33,0.09,0.37,0.01,0.35,2.12,3.36,1.165,2.12,3.8449999999999998,5.485,1.9649999999999999,3.31,0.68,0.69,0.69,18.060000000000002,24.2,33.475,95.155,125.83500000000001,12.43,0.315,1.5550000000000002,1486.0
4115606,2013,20130702.0,11.38,20.9,16.51,18.55,26.95,15.95,20.76,12.39,79.94,0.19,96.36,0.08,0.34,0.01,0.32,2.18,3.4,1.26,2.09,4.07,5.61,2.16,3.34,0.76,0.74,0.74,17.8,23.95,33.43,92.37,124.5,11.91,0.31,1.55,3458.0
4115606,2014,20140702.0,10.7,21.73,17.39,19.55,27.05,16.45,21.69,13.12,81.56,0.42,96.39,0.08,0.33,0.01,0.32,2.26,3.41,1.35,2.02,4.24,5.7,2.55,3.21,0.8,0.78,0.78,16.94,23.34,33.46,89.73,122.03,11.69,0.3,1.54,3485.0
4115606,2015,20150702.0,10.55,22.76,17.94,20.62,27.72,17.9,22.81,13.61,80.0,0.68,96.38,0.09,0.35,0.01,0.34,2.12,3.27,1.17,2.08,3.91,5.46,2.15,3.21,0.72,0.71,0.71,16.28,23.26,33.41,86.47,121.19,11.25,0.29,1.45,2901.0
4115606,2016,20160701.5,10.06,21.105,17.175,19.055,26.42,15.754999999999999,21.1,12.91,83.41,0.21,96.44,0.08499999999999999,0.355,0.01,0.345,2.105,3.185,1.25,1.94,3.88,5.515,2.215,3.135,0.82,0.81,0.81,17.115000000000002,24.0,33.465,90.995,124.9,11.99,0.34,1.565,3385.0
4115606,2017,20170702.0,10.8,21.76,17.4,19.37,27.52,16.83,21.8,13.06,81.0,0.48,96.41,0.09,0.35,0.01,0.34,2.23,3.42,1.32,2.1,4.09,5.52,2.35,3.04,0.78,0.77,0.77,16.98,23.45,33.42,88.93,121.3,11.49,0.31,1.53,4091.0
4115754,2004,20040701.5,10.9,21.005000000000003,16.0,18.425,26.53,15.44,20.985,12.18,77.785,0.46499999999999997,96.38499999999999,0.09,0.365,0.01,0.35,2.145,3.25,1.275,2.0700000000000003,4.01,5.51,2.215,3.2800000000000002,0.66,0.62,0.63,18.6,23.365000000000002,34.015,96.12,120.275,12.515,0.34,1.7,3600.0
4115754,2005,20050702.0,11.98,21.69,15.66,18.65,27.43,16.12,21.58,11.96,73.81,0.36,96.37,0.09,0.38,0.01,0.37,2.24,3.41,1.28,2.1,4.13,5.75,2.35,3.19,0.57,0.56,0.57,18.2,23.24,34.02,94.3,121.1,12.09,0.32,1.62,2780.0
4115754,2006,20060702.0,11.79,21.32,15.85,18.51,27.47,15.86,21.46,12.15,72.06,0.24,96.34,0.09,0.4,0.01,0.39,2.04,3.12,1.1,2.05,3.7,5.34,1.91,3.3,0.55,0.55,0.56,17.87,23.74,33.97,93.36,123.9,12.33,0.34,1.74,2970.0
4115754,2007,20070702.0,11.15,21.97,16.06,19.31,27.3,16.38,21.8,12.27,76.88,0.15,96.37,0.09,0.34,0.01,0.33,2.18,3.3,1.32,2.03,3.98,5.62,2.27,3.11,0.62,0.6,0.61,17.92,23.33,33.93,92.9,119.41,12.21,0.34,1.7,3277.0
4115754,2008,20080701.5,10.97,20.845,15.620000000000001,18.195,26.395,15.530000000000001,20.705,11.9,75.56,0.375,96.34,0.08,0.34,0.01,0.32,2.09,3.1550000000000002,1.1949999999999998,2.0149999999999997,3.8499999999999996,5.52,1.97,3.4050000000000002,0.62,0.59,0.605,18.17,23.93,34.010000000000005,96.72999999999999,126.675,12.774999999999999,0.345,1.775,3300.0
4115754,2009,20090702.0,9.86,21.19,17.09,19.12,26.18,16.24,21.16,13.12,82.0,0.63,96.32,0.09,0.4,0.01,0.38,2.02,3.11,1.08,2.01,3.62,5.34,1.77,3.35,0.73,0.65,0.65,17.59,23.41,34.01,92.68,124.82,12.25,0.34,1.67,3000.0
4115754,2010,20100702.0,9.77,20.52,15.91,17.85,25.78,14.96,20.33,12.15,83.56,0.31,96.36,0.06,0.3,0.01,0.29,2.21,3.38,1.34,2.07,4.11,5.63,2.4,3.25,0.75,0.71,0.73,17.28,22.88,33.99,91.52,119.86,12.1,0.32,1.65,3000.0
4115754,2011,20110702.0,10.43,20.58,16.1,18.33,25.77,15.62,20.58,12.33,79.81,0.25,96.36,0.08,0.34,0.01,0.34,2.12,3.19,1.27,2.04,3.88,5.46,2.11,3.16,0.68,0.65,0.66,17.59,23.74,33.95,95.09,124.91,12.63,0.35,1.73,3500.0
4115754,2012,20120701.5,11.45,22.295,15.455,18.770000000000003,28.075,16.325,22.104999999999997,11.78,74.685,0.19,96.33,0.09,0.37,0.01,0.35,2.12,3.36,1.165,2.12,3.8449999999999998,5.485,1.9649999999999999,3.31,0.575,0.56,0.56,18.845,24.064999999999998,34.035,99.30000000000001,126.5,12.915,0.34,1.725,2706.0
4115754,2013,20130702.0,10.02,19.8,16.4,18.15,25.07,15.37,19.88,12.57,82.19,0.29,96.36,0.08,0.34,0.01,0.32,2.18,3.4,1.26,2.09,4.07,5.61,2.16,3.34,0.74,0.71,0.72,18.17,23.64,34.02,95.43,123.88,12.48,0.34,1.67,3400.0
4115754,2014,20140702.0,10.19,21.04,16.54,19.02,26.33,16.38,20.96,12.57,79.25,0.49,96.39,0.08,0.33,0.01,0.32,2.26,3.41,1.35,2.02,4.24,5.7,2.55,3.21,0.66,0.62,0.63,18.0,23.58,34.0,94.84,122.06,12.55,0.34,1.66,3200.0
4115754,2015,20150702.0,9.41,21.53,18.17,19.86,26.15,17.17,21.49,13.98,83.38,1.38,96.38,0.09,0.35,0.01,0.34,2.12,3.27,1.17,2.08,3.91,5.46,2.15,3.21,0.71,0.68,0.69,17.44,23.58,33.96,91.51,123.56,11.64,0.32,1.61,3720.0
4115754,2016,20160701.5,9.815000000000001,20.695,16.9,18.795,25.4,15.42,20.5,12.94,84.06,0.39,96.44,0.08499999999999999,0.355,0.01,0.345,2.105,3.185,1.25,1.94,3.88,5.515,2.215,3.135,0.79,0.77,0.78,18.245,24.270000000000003,34.025,97.355,126.175,12.765,0.355,1.77,3100.0
4115754,2017,20170702.0,10.05,21.34,16.98,19.15,26.31,16.32,21.32,12.94,82.0,0.33,96.41,0.09,0.35,0.01,0.34,2.23,3.42,1.32,2.1,4.09,5.52,2.35,3.04,0.68,0.64,0.65,18.19,23.99,34.0,95.16,124.3,12.6,0.34,1.69,4000.0
4115804,2004,20040701.5,9.805,24.115000000000002,17.34,20.145,28.48,18.25,23.44,12.7,75.88,0.09,96.38499999999999,0.09,0.365,0.01,0.35,2.145,3.25,1.275,2.0700000000000003,4.01,5.51,2.215,3.2800000000000002,0.72,0.7,0.7,18.125,23.355,33.455,94.77000000000001,121.305,12.125,0.32,1.58,2500.0
4115804,2005,20050702.0,9.92,24.34,17.39,21.12,28.4,19.12,23.67,12.7,73.25,0.1,96.37,0.09,0.38,0.01,0.37,2.24,3.41,1.28,2.1,4.13,5.75,2.35,3.19,0.7,0.68,0.68,17.33,22.89,33.43,88.86,117.33,11.37,0.29,1.41,2950.0
4115804,2006,20060702.0,10.72,24.07,17.79,20.58,28.36,19.07,23.73,13.06,69.19,0.09,96.34,0.09,0.4,0.01,0.39,2.04,3.12,1.1,2.05,3.7,5.34,1.91,3.3,0.65,0.66,0.66,17.94,23.38,33.43,93.63,122.87,12.24,0.33,1.66,2340.0
4115804,2007,20070702.0,9.2,24.99,18.28,21.32,28.61,19.58,24.39,13.43,75.88,0.11,96.37,0.09,0.34,0.01,0.33,2.18,3.3,1.32,2.03,3.98,5.62,2.27,3.11,0.72,0.7,0.7,16.71,21.98,33.38,86.12,114.41,10.95,0.28,1.41,3419.0
4115804,2008,20080701.5,10.39,23.915,16.884999999999998,20.28,28.255,18.405,23.04,12.27,71.94,0.07,96.34,0.08,0.34,0.01,0.32,2.09,3.1550000000000002,1.1949999999999998,2.0149999999999997,3.8499999999999996,5.52,1.97,3.4050000000000002,0.67,0.67,0.67,18.155,23.755,33.445,96.725,123.985,12.8,0.33,1.64,3466.0
