codigo_ibge,date,data,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,GWETTOP,GWETROOT,GWETPROF,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
4122651,2017,20170702.5,9.665,20.84,16.655,18.78,25.745,16.119999999999997,20.98,12.76,82.44,0.48,92.48,0.12,0.34,0.05,0.3,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.6,0.55,0.57,17.585,23.85,33.655,90.225,122.84,11.975,0.32,1.59
4122651,2018,20180702.0,10.07,20.79,16.67,19.01,26.03,16.12,20.83,12.76,79.69,0.33,92.45,0.12,0.38,0.05,0.34,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.55,0.51,0.52,17.24,23.56,33.72,90.67,122.79,12.06,0.32,1.51
4122651,2019,20190702.0,10.41,22.04,16.78,19.66,27.01,17.32,22.05,12.82,78.31,0.32,92.44,0.12,0.36,0.05,0.31,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.53,0.49,0.51,17.22,23.22,33.67,90.7,123.08,11.94,0.32,1.62
4122651,2020,20200701.5,12.305,21.84,14.61,18.015,28.405,16.08,22.01,11.17,68.315,0.165,92.43,0.12,0.34,0.05,0.3,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.46,0.45,0.47,19.240000000000002,23.175,33.735,100.965,120.71000000000001,13.035,0.36,1.84
4122800,2017,20170702.5,10.79,20.08,16.634999999999998,18.425,25.945,15.185,20.200000000000003,12.63,83.09,0.325,92.48,0.09,0.35,0.01,0.34,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.8,0.79,0.84,16.86,23.21,33.06,87.95,120.05,11.54,0.295,1.4249999999999998
4122800,2018,20180702.0,10.7,20.12,17.05,18.73,25.62,15.24,20.3,12.94,83.06,0.23,92.45,0.1,0.43,0.01,0.41,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.8,0.79,0.84,16.53,23.05,33.15,86.9,121.03,11.41,0.29,1.35
4122800,2019,20190702.0,11.3,20.69,16.77,18.93,26.69,15.63,20.9,12.76,81.0,0.19,92.44,0.09,0.37,0.01,0.35,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.76,0.74,0.8,16.43,23.24,33.11,86.96,122.91,11.18,0.28,1.38
4122800,2020,20200701.5,13.71,20.884999999999998,14.89,17.775,28.34,14.7,21.04,11.29,73.19,0.11,92.43,0.11,0.41,0.02,0.4,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.68,0.67,0.71,18.77,22.78,33.155,98.03,117.305,12.51,0.33,1.645
4122909,2017,20170702.5,11.08,21.835,16.965,19.085,27.825,16.41,21.5,12.94,80.155,0.295,92.48,0.56,0.8,0.28500000000000003,0.535,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.77,0.73,0.75,17.875,23.91,33.935,92.57,124.41499999999999,12.120000000000001,0.34,1.71
4122909,2018,20180702.0,11.44,22.12,17.19,19.73,28.13,16.87,21.87,13.0,78.56,0.28,92.45,0.55,0.84,0.23,0.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.72,0.69,0.7,17.57,23.63,33.99,93.52,123.95,12.44,0.34,1.65
4122909,2019,20190702.0,12.23,23.34,16.95,20.16,29.4,17.44,22.94,12.82,75.25,0.24,92.44,0.54,0.88,0.23,0.62,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.66,0.64,0.66,17.84,23.31,33.94,92.95,123.03,12.16,0.35,1.75
4122909,2020,20200701.5,13.51,22.14,15.48,18.76,29.4,16.235,22.119999999999997,11.690000000000001,71.155,0.15,92.43,0.56,0.905,0.23,0.64,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.61,0.6,0.62,19.060000000000002,23.235,34.015,99.675,121.56,12.965,0.38,1.91
4123006,2017,20170702.5,10.79,20.08,16.634999999999998,18.425,25.945,15.185,20.200000000000003,12.63,83.09,0.325,92.48,0.09,0.35,0.01,0.34,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.8,0.79,0.84,16.965,23.365000000000002,33.365,88.92500000000001,121.265,11.469999999999999,0.305,1.53
4123006,2018,20180702.0,10.7,20.12,17.05,18.73,25.62,15.24,20.3,12.94,83.06,0.23,92.45,0.1,0.43,0.01,0.41,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.8,0.79,0.84,17.24,23.26,33.45,90.98,122.2,11.86,0.3,1.45
4123006,2019,20190702.0,11.3,20.69,16.77,18.93,26.69,15.63,20.9,12.76,81.0,0.19,92.44,0.09,0.37,0.01,0.35,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.76,0.74,0.8,16.81,23.31,33.4,88.03,123.7,11.45,0.3,1.47
4123006,2020,20200701.5,13.71,20.884999999999998,14.89,17.775,28.34,14.7,21.04,11.29,73.19,0.11,92.43,0.11,0.41,0.02,0.4,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.68,0.67,0.71,18.705,22.869999999999997,33.45,96.815,118.96000000000001,12.485,0.34,1.74
4123105,2017,20170702.5,10.605,21.604999999999997,17.134999999999998,19.259999999999998,27.16,16.26,21.57,13.06,81.69,0.245,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.73,0.7,0.71,18.02,24.04,33.93,95.02000000000001,124.45500000000001,12.515,0.34,1.705
4123105,2018,20180702.0,11.37,21.46,17.28,19.5,27.76,16.4,21.45,13.12,78.94,0.22,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.7,0.66,0.68,17.64,23.68,33.99,94.33,124.1,12.38,0.33,1.64
4123105,2019,20190702.0,12.34,23.22,17.0,20.44,29.14,17.5,22.99,12.94,75.25,0.21,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.61,0.61,0.62,17.92,23.33,33.94,94.09,124.29,12.27,0.34,1.73
4123105,2020,20200701.5,14.35,23.125,15.254999999999999,18.8,29.905,16.045,22.795,11.54,68.59,0.09,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.56,0.58,0.59,19.494999999999997,23.31,34.015,101.78,122.065,13.274999999999999,0.38,1.9449999999999998
4123204,2017,20170702.5,10.605,21.604999999999997,17.134999999999998,19.259999999999998,27.16,16.26,21.57,13.06,81.69,0.245,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.73,0.7,0.71,18.02,24.04,33.93,95.02000000000001,124.45500000000001,12.515,0.34,1.705
4123204,2018,20180702.0,11.37,21.46,17.28,19.5,27.76,16.4,21.45,13.12,78.94,0.22,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.7,0.66,0.68,17.64,23.68,33.99,94.33,124.1,12.38,0.33,1.64
4123204,2019,20190702.0,12.34,23.22,17.0,20.44,29.14,17.5,22.99,12.94,75.25,0.21,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.61,0.61,0.62,17.92,23.33,33.94,94.09,124.29,12.27,0.34,1.73
4123204,2020,20200701.5,14.35,23.125,15.254999999999999,18.8,29.905,16.045,22.795,11.54,68.59,0.09,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.56,0.58,0.59,19.494999999999997,23.31,34.015,101.78,122.065,13.274999999999999,0.38,1.9449999999999998
4123303,2017,20170702.5,12.03,24.15,18.845,21.235,30.66,18.55,24.115000000000002,14.07,77.78,0.315,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.68,0.65,0.67,18.285,24.049999999999997,34.2,96.445,125.91,12.940000000000001,0.34,1.73
4123303,2018,20180702.0,11.69,23.77,18.82,21.44,30.46,18.36,23.64,13.98,77.94,0.13,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.72,0.68,0.71,18.22,23.77,34.25,97.88,124.98,12.71,0.33,1.66
4123303,2019,20190702.0,13.23,25.43,18.47,22.12,31.99,20.0,25.38,13.79,71.62,0.11,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.61,0.59,0.61,17.86,23.91,34.2,94.38,126.81,11.9,0.34,1.76
4123303,2020,20200701.5,14.29,24.59,17.125,20.555,31.925,18.085,24.545,12.600000000000001,67.845,0.03,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.6,0.58,0.59,19.675,23.31,34.28,103.375,122.22,13.285,0.38,1.9249999999999998
4123402,2017,20170702.5,10.495000000000001,23.475,18.405,20.47,28.96,18.09,23.259999999999998,13.79,79.655,0.215,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.77,0.75,0.74,18.16,23.975,33.93,94.865,124.295,12.575,0.34,1.69
4123402,2018,20180702.0,11.15,23.19,18.36,20.83,29.35,18.28,23.02,13.79,76.94,0.09,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.76,0.73,0.73,17.64,23.7,33.99,93.34,124.05,12.48,0.33,1.63
4123402,2019,20190702.0,12.7,24.95,18.05,21.55,31.02,19.39,24.64,13.55,71.56,0.11,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.65,0.66,0.66,17.75,23.26,33.94,93.71,124.18,12.33,0.34,1.67
4123402,2020,20200701.5,13.84,24.585,16.295,20.075,31.255000000000003,17.805,24.16,12.115,66.41,0.04,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.62,0.64,0.64,19.64,23.28,34.015,103.45,122.735,13.370000000000001,0.38,1.9449999999999998
4123501,2017,20170702.5,7.4,25.59,18.700000000000003,21.509999999999998,28.155,20.325,24.345,13.73,75.25,0.42,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.74,0.72,0.71,17.189999999999998,23.450000000000003,33.650000000000006,89.10499999999999,123.26,11.64,0.31,1.53
4123501,2018,20180702.0,6.81,25.58,19.15,21.98,27.76,20.92,24.29,14.22,73.88,0.28,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.73,0.72,0.71,17.3,23.36,33.72,91.11,122.09,11.87,0.31,1.57
4123501,2019,20190702.0,7.55,26.38,18.84,22.38,28.68,21.4,25.12,13.98,70.62,0.14,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.69,0.7,0.69,16.99,23.25,33.68,88.73,123.98,11.41,0.3,1.48
4123501,2020,20200701.5,9.09,26.674999999999997,17.17,21.244999999999997,29.555,20.51,25.195,12.51,65.94,0.04,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.65,0.66,0.66,18.83,22.6,33.739999999999995,98.685,117.25,12.69,0.35,1.78
4123600,2017,20170702.5,10.835,24.43,18.78,21.175,29.88,18.995,24.025,14.01,77.97,0.16,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4123600,2018,20180702.0,11.27,23.94,19.05,21.51,30.05,18.76,23.76,14.28,76.44,0.12,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4123600,2019,20190702.0,13.08,26.01,18.3,22.14,32.02,20.43,25.64,13.61,68.56,0.09,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4123600,2020,20200701.5,13.71,24.975,16.759999999999998,20.71,31.615000000000002,18.619999999999997,24.84,12.39,66.625,0.03,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4123709,2017,20170702.5,12.03,24.15,18.845,21.235,30.66,18.55,24.115000000000002,14.07,77.78,0.315,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4123709,2018,20180702.0,11.69,23.77,18.82,21.44,30.46,18.36,23.64,13.98,77.94,0.13,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4123709,2019,20190702.0,13.23,25.43,18.47,22.12,31.99,20.0,25.38,13.79,71.62,0.11,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4123709,2020,20200701.5,14.29,24.59,17.125,20.555,31.925,18.085,24.545,12.600000000000001,67.845,0.03,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4123808,2017,20170702.5,9.915,21.35,16.9,19.26,26.4,16.93,21.35,12.7,80.41,0.445,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4123808,2018,20180702.0,9.27,20.99,17.87,19.61,25.76,16.73,21.0,13.49,82.0,0.27,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4123808,2019,20190702.0,10.41,21.88,17.01,19.63,27.06,16.97,22.01,12.76,77.94,0.24,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4123808,2020,20200701.5,12.67,22.07,15.21,18.465,28.939999999999998,16.425,21.994999999999997,11.35,69.215,0.08499999999999999,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4123824,2017,20170702.5,10.35,22.47,17.645000000000003,19.9,27.775,17.785,22.48,13.12,78.97,0.535,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4123824,2018,20180702.0,9.62,22.05,18.62,20.62,27.22,17.73,22.07,13.92,81.06,0.22,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4123824,2019,20190702.0,10.77,22.98,17.67,20.67,28.29,17.86,22.93,13.18,75.81,0.26,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4123824,2020,20200701.5,13.11,23.235,15.8,19.380000000000003,30.005000000000003,17.445,23.355,11.66,68.375,0.095,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4123857,2017,20170702.5,9.235,19.18,15.485,17.345,24.12,14.82,19.314999999999998,12.15,83.875,0.435,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4123857,2018,20180702.0,9.62,19.12,15.65,17.4,24.19,14.7,19.23,12.27,82.25,0.38,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4123857,2019,20190702.0,9.62,20.03,15.94,18.31,24.82,15.71,20.07,12.51,81.56,0.36,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4123857,2020,20200701.5,11.9,20.005,13.835,16.655,26.305,14.425,19.955,10.96,72.56,0.21000000000000002,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4123907,2017,20170702.5,9.875,23.28,18.195,20.36,27.965,17.560000000000002,23.12,13.61,79.69,0.255,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4123907,2018,20180702.0,10.95,23.11,18.37,20.67,28.71,17.92,22.91,13.85,76.56,0.17,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4123907,2019,20190702.0,12.7,25.01,17.65,21.52,30.25,19.11,24.57,13.18,70.81,0.13,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4123907,2020,20200701.5,13.825,24.905,15.965,19.945,30.655,17.675,24.125,11.9,66.06,0.07,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4123956,2017,20170702.5,12.03,24.15,18.845,21.235,30.66,18.55,24.115000000000002,14.07,77.78,0.315,92.48,1.26,2.175,0.55,1.63,1.145,1.68,0.61,1.08,2.6,3.88,1.36,2.545,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4123956,2018,20180702.0,11.69,23.77,18.82,21.44,30.46,18.36,23.64,13.98,77.94,0.13,92.45,1.13,2.06,0.48,1.57,1.1,1.73,0.54,1.14,2.51,3.9,1.12,2.62,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4123956,2019,20190702.0,13.23,25.43,18.47,22.12,31.99,20.0,25.38,13.79,71.62,0.11,92.44,1.2,2.12,0.51,1.63,1.12,1.7,0.55,1.16,2.51,4.0,1.09,2.82,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4123956,2020,20200701.5,14.29,24.59,17.125,20.555,31.925,18.085,24.545,12.600000000000001,67.845,0.03,92.43,1.23,2.19,0.53,1.6749999999999998,1.16,1.74,0.56,1.2,2.55,4.055,1.11,2.8049999999999997,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4124004,2017,20170702.5,11.29,20.17,16.314999999999998,18.189999999999998,26.73,15.275,20.259999999999998,12.48,82.53,0.4,93.54,1.26,2.175,0.55,1.63,1.58,2.285,0.88,1.395,3.385,5.005,1.725,3.1950000000000003,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4124004,2018,20180702.0,11.6,20.33,16.59,18.61,26.96,15.54,20.55,12.7,81.12,0.55,93.52,1.13,2.06,0.48,1.57,1.5,2.27,0.77,1.45,3.14,4.95,1.32,3.37,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4124004,2019,20190702.0,12.43,21.46,16.13,19.21,28.35,16.16,21.58,12.39,78.62,0.34,93.5,1.2,2.12,0.51,1.63,1.55,2.38,0.79,1.52,3.27,5.12,1.42,3.43,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4124004,2020,20200701.5,13.885000000000002,20.6,14.67,17.695,28.79,15.08,20.939999999999998,11.23,72.185,0.2,93.505,1.23,2.19,0.53,1.6749999999999998,1.5950000000000002,2.41,0.78,1.57,3.28,5.205,1.2850000000000001,3.62,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4124020,2017,20170702.5,10.835,21.76,17.335,19.37,27.509999999999998,16.81,21.8,13.0,80.97,0.475,95.39,1.26,2.175,0.55,1.63,2.105,3.255,1.24,1.98,3.96,5.29,2.325,2.95,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4124020,2018,20180702.0,10.69,21.51,17.95,19.84,27.23,16.78,21.52,13.55,81.25,0.35,95.38,1.13,2.06,0.48,1.57,1.95,2.98,1.12,1.88,3.63,5.01,2.02,2.91,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4124020,2019,20190702.0,11.28,22.62,17.31,20.25,28.37,17.28,22.5,13.0,77.31,0.21,95.37,1.2,2.12,0.51,1.63,1.99,3.12,1.11,2.04,3.69,5.27,1.96,3.16,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4124020,2020,20200701.5,13.42,22.765,15.645,19.035,29.715,16.28,22.425,11.72,69.75,0.06,95.33500000000001,1.23,2.19,0.53,1.6749999999999998,2.035,3.21,1.07,2.125,3.785,5.365,1.79,3.375,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4124053,2017,20170702.5,9.12,24.45,18.365000000000002,21.02,28.36,19.384999999999998,23.715,13.52,77.0,0.4,98.42,1.26,2.175,0.55,1.63,1.86,2.67,1.08,1.59,3.3449999999999998,4.75,1.95,2.91,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4124053,2018,20180702.0,8.54,24.23,19.35,21.43,27.69,19.26,23.3,14.28,78.94,0.19,98.43,1.13,2.06,0.48,1.57,1.67,2.42,0.97,1.49,3.01,4.43,1.62,2.88,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4124053,2019,20190702.0,9.27,24.85,18.53,21.53,28.8,19.5,24.08,13.67,73.06,0.14,98.4,1.2,2.12,0.51,1.63,1.75,2.52,0.95,1.63,3.12,4.66,1.55,3.11,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4124053,2020,20200701.5,11.35,25.145000000000003,16.81,20.435000000000002,30.345,18.759999999999998,24.335,12.24,67.935,0.09,98.37,1.23,2.19,0.53,1.6749999999999998,1.76,2.59,0.915,1.685,3.12,4.83,1.5,3.245,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4124103,2017,20170702.5,10.815,22.015,17.245,19.41,27.69,16.64,21.9,13.0,79.88,0.27,95.13,1.26,2.175,0.55,1.63,2.61,3.975,1.34,2.585,4.27,6.37,1.995,4.01,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4124103,2018,20180702.0,11.39,22.16,17.45,19.91,28.23,16.96,22.06,13.18,77.31,0.27,95.11,1.13,2.06,0.48,1.57,2.4,3.8,1.01,2.77,4.0,6.09,1.5,4.3,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4124103,2019,20190702.0,12.46,23.82,16.8,20.57,29.62,18.01,23.51,12.63,73.0,0.18,95.08,1.2,2.12,0.51,1.63,2.45,4.12,1.05,2.79,4.03,6.34,1.49,4.61,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4124103,2020,20200701.5,13.855,23.46,15.34,18.975,29.92,16.5,23.04,11.54,67.12,0.08,95.08,1.23,2.19,0.53,1.6749999999999998,2.55,4.16,1.1150000000000002,2.9450000000000003,4.16,6.51,1.65,4.73,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4124301,2017,20170702.5,10.605,21.604999999999997,17.134999999999998,19.259999999999998,27.16,16.26,21.57,13.06,81.69,0.245,94.54,1.26,2.175,0.55,1.63,2.605,4.13,1.275,2.76,4.38,6.4,2.125,4.05,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4124301,2018,20180702.0,11.37,21.46,17.28,19.5,27.76,16.4,21.45,13.12,78.94,0.22,94.51,1.13,2.06,0.48,1.57,2.36,3.82,1.1,2.71,3.98,6.2,1.62,4.25,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4124301,2019,20190702.0,12.34,23.22,17.0,20.44,29.14,17.5,22.99,12.94,75.25,0.21,94.49,1.2,2.12,0.51,1.63,2.47,4.05,1.15,2.83,4.17,6.38,1.71,4.47,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
4124301,2020,20200701.5,14.35,23.125,15.254999999999999,18.8,29.905,16.045,22.795,11.54,68.59,0.09,94.475,1.23,2.19,0.53,1.6749999999999998,2.51,4.12,1.18,2.92,4.145,6.41,1.77,4.56,0.58,0.59,0.59,19.935,23.455,34.28,107.025,123.27,13.95,0.4,2.065
4124400,2017,20170702.5,9.915,21.35,16.9,19.26,26.4,16.93,21.35,12.7,80.41,0.445,95.75,1.26,2.175,0.55,1.63,1.21,1.7349999999999999,0.69,1.06,2.775,4.035,1.5150000000000001,2.44,0.68,0.65,0.66,18.57,24.13,34.2,100.015,126.09,13.0,0.36,1.8
4124400,2018,20180702.0,9.27,20.99,17.87,19.61,25.76,16.73,21.0,13.49,82.0,0.27,95.75,1.13,2.06,0.48,1.57,1.12,1.71,0.58,1.12,2.59,3.98,1.21,2.62,0.7,0.66,0.66,18.8,23.96,34.24,100.56,126.0,13.11,0.34,1.74
4124400,2019,20190702.0,10.41,21.88,17.01,19.63,27.06,16.97,22.01,12.76,77.94,0.24,95.71,1.2,2.12,0.51,1.63,1.18,1.73,0.63,1.11,2.68,3.98,1.32,2.62,0.56,0.58,0.58,18.68,23.77,34.2,99.95,125.9,12.94,0.37,1.84
